"HMP ID","GOLD ID","Organism Name","Domain","NCBI Superkingdom","HMP Isolation Body Site","Project Status","Current Finishing Level","NCBI Submission Status","NCBI Project ID","Genbank ID","Gene Count","IMG/HMP ID","HOMD ID","Sequencing Center","Funding Source","Strain Repository ID","",
"511","Gi03753","Lactobacillus fermentum ATCC 14931","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","31485","ACGI00000000","1866","643886061","HOMD: tax_608","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 14931, NCIB 11840",
"518","Gi02795","Lactobacillus helveticus DSM 20075","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","34619","ACLM00000000","2078","645951865","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","DSM 20075, ATCC 15009",
"519","Gi03754","Lactobacillus hilgardii ATCC 8290","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","31489","ACGP00000000","2791","643886044","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 8290",
"529","Gi02799","Lactobacillus paracasei subsp. paracasei 8700:2","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","30077","CP002391","2781","643886139","HOMD: tax_716","Broad Institute","NIH-NHGRI","DSM 13434",
"530","Gi03755","Lactobacillus paracasei subsp. paracasei ATCC 25302","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","31513","ACGY00000000","3042","643886051","HOMD: tax_716","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 25302, NCDO 151, R094",
"531","Gi03756","Lactobacillus plantarum subsp. plantarum ATCC 14917","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","31515","ACGZ00000000","3154","643886053","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 14917, IAM 12477",
"534","Gi02800","Lactobacillus reuteri CF48-3A","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","31553","ACHG00000000","2164","2502171173","HOMD: tax_818","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","BEI HM-102",
"535","Gi03770","Lactobacillus reuteri MM2-3","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","34627","ACLB00000000","2045","2502171171","HOMD: tax_818","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC PTA-4659",
"536","Gi01862","Lactobacillus reuteri MM4-1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 5: Non-contiguous Finished","6. annotation (and sequence) public on NCBI site","31511","ACGX00000000","2095","2502171170","HOMD: tax_818","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC PTA6475",
"538","Gc01917","Lactobacillus reuteri SD2112","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","30643","CP002844","2300","0","HOMD: tax_818","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 55730",
"539","Gi02801","Lactobacillus rhamnosus LMS2-1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","31497","ACIZ00000000","3155","643886127","HOMD: tax_749","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","BEI HM-106",
"541","Gi04145","Lactobacillus rhamnosus ATCC 21052","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","65127","AFZY00000000","3014","0","HOMD: tax_749","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","ATCC 21052, BCRC 14029, CCRC 14029",
"542","Gi03772","Lactobacillus ruminis ATCC 25644","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","31499","ACGS00000000","2251","643886045","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 25644",
"548","Gi02804","Lactobacillus ultunensis DSM 16047","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","31505","ACGU00000000","2210","643886047","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","DSM 16047, CCUG 48460, CIP 109908, LMG 22117",
"555","Gi02808","Leuconostoc mesenteroides subsp. cremoris ATCC 19254","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","34629","ACKV00000000","1847","643886109","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 19254, NCDO 543",
"556","Gi02809","Listeria grayi DSM 20601","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 5: Non-contiguous Finished","6. annotation (and sequence) public on NCBI site","31517","ACCR00000000","2625","643886115","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","DSM 20601, ATCC 19120",
"557","Gi03777","Listeria innocua ATCC 33091","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","65129","AGCN00000000","2938","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","ATCC 33091, CIP 80.12",
"572","Gi02819","Mitsuokella multacida DSM 20544","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","28653","ABWK00000000","2558","642979367","HOMD: tax_684","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 20544, ATCC 27723, NCTC 10934",
"614","Gi03450","Oxalobacter formigenes HOxBLS","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","32497","ACDP00000000","2260","646206250","","Broad Institute","NIH-NHGRI","BEI HM-2",
"615","Gi03449","Oxalobacter formigenes OXCC13","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","32499","ACDQ00000000","2124","646206265","","Broad Institute","NIH-NHGRI","BEI HM-1",
"618","Gi03231","Parabacteroides johnsonii DSM 18315","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","30007","ABYH00000000","4515","642979358","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 18315, CIP 109537, JCM 13406",
"619","Gi03832","Parabacteroides sp. D13","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","38359","ACPW00000000","4562","646206279","","Broad Institute","NIH-NHGRI","BEI HM-77",
"623","Gi02835","Pediococcus acidilactici DSM 20284","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","50527","AEEG00000000","1884","649989981","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","DSM 20284, JCM 8797, KCTC 3771, LMG 11384, CCUG 32235",
"632","Gi01730","Parvimonas micra ATCC 33270","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","18169","ABEE00000000","1678","641380421","HOMD: tax_111","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 33270, DSM 20468, GIFU 7824, NCTC 11808",
"651","Gi03227","Prevotella copri DSM 18205","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","30025","ACBX00000000","3337","643886200","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 18205, JCM 13464",
"673","Gi03813","Prevotella stercorea DSM 18206","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","65131","AFZZ00000000","3017","2513237318","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","CB35, DSM 18206, JCM 13469",
"696","Gi02361","Proteus penneri ATCC 35198","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","20551","ABVP00000000","4909","643886117","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 35198, CDC 4732-68",
"699","Gi03092","Providencia alcalifaciens DSM 30120","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","29297","ABXW00000000","4022","642979317","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","NCTC 10286, DSM 30120, CIP 82.90, ATCC 9886",
"700","Gi03093","Providencia rettgeri DSM 1131","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","29299","ACCI00000000","4754","643886041","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 1131, NCTC 7481",
"701","Gi02845","Providencia rustigianii DSM 4541","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","28651","ABXV00000000","3969","642979318","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 4541, ATCC 33673",
"702","Gi02362","Providencia stuartii ATCC 25827","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","20553","ABJD00000000","4737","641736172","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 35198",
"727","Gi02149","Roseburia faecis M72/1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","19925","","0","0","","N/A","NIH-HMP","DSM 16840, NCIMB 14031",
"728","Gi02852","Roseburia intestinalis L1-82","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","30005","ABYJ00000000","4707","642979356","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 14610, NCIMB 13810",
"730","Gi02853","Roseburia inulinivorans DSM 16841","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","30757","ACFY00000000","4415","643886006","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 16841",
"746","Gi02453","Ruminococcus gnavus ATCC 29149","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","18179","AAYG00000000","3913","640963057","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 29149",
"747","Gi02150","Ruminococcus sp. GM2/1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","4. sequence public on NCBI site","19927","","0","0","","N/A","NIH-HMP","",
"748","Gi02856","Blautia hansenii DSM 20583","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","30021","ABYU00000000","3171","643886146","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 20583, ATCC 27752",
"749","Gi02486","Blautia hydrogenotrophica DSM 10507","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","21007","ACBZ00000000","3869","643886199","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 10507",
"750","Gi02363","Ruminococcus lactaris ATCC 29176","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","20557","ABOU00000000","2750","642791604","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 29176",
"752","Gi01732","Ruminococcus obeum ATCC 29174","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","18147","AAVO00000000","4175","640963024","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 29174",
"753","Gi02861","Ruminococcus sp. 5_1_39B_FAA","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","32503","ACII00000000","3516","646206280","","Broad Institute","NIH-NHGRI","ATCC BAA-2276",
"754","Gi01733","Ruminococcus torques ATCC 27756","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","18153","AAVP00000000","2875","640963025","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 27756",
"760","Gi03447","Escherichia coli D9","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","32507","ACDL00000000","4526","645058835","","Broad Institute","NIH-NHGRI","BEI HM-87",
"819","Gi04200","Streptococcus equinus ATCC 9812","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 1: Standard Draft","6. annotation (and sequence) public on NCBI site","52999","AEVB00000000","1793","649990006","","Baylor College of Medicine","NIH-HMP","ATCC 9812, DSM 20558",
"821","Gi02364","Streptococcus infantarius subsp. infantarius ATCC BAA-102","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","20527","ABJK00000000","2051","641736171","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC BAA-102, LMG 19578, CCUG 43820",
"858","Gi01708","Subdoligranulum variabile DSM 15176","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","18181","ACBY00000000","3381","643886143","","Washington University Genome Sequencing Center","NIH-HMP NHGRI","DSM 15176, CCUG 47106",
"866","Gi03817","Ruminococcaceae bacterium D16","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 5: Non-contiguous Finished","6. annotation (and sequence) public on NCBI site","42541","ADDX00000000","2994","648276721","","Broad Institute","NIH-NHGRI","BEI HM-79",
"874","Gi02880","Veillonella sp. 6_1_27","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","41977","ADCW00000000","1898","647533242","","Broad Institute","NIH-NHGRI","BEI HM-49",
"877","Gi02881","Weissella paramesenteroides ATCC 33313","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","34661","ACKU00000000","1952","645058793","","Baylor College of Medicine","NIH-HMP Jumpstart Supplement","ATCC 33313, CCUG 30068, CIP 102421, DSM 20288",
"880","Gi03826","Yokenella regensburgei ATCC 43003","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","65133","AGCL00000000","4710","0","","Washington University Genome Sequencing Center","NIH-HMP Sequencing Center","ATCC 43003, JCM 3961",
"882","Gi02724","Enterobacter cancerogenus ATCC 35316","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 3: Improved-High-Quality Draft","6. annotation (and sequence) public on NCBI site","28663","ABWM00000000","4618","642979368","HOMD: tax_565","Washington University Genome Sequencing Center","NIH-HMP NHGRI","ATCC 35316",
"909","Gi02208","Bacteroides massiliensis A03","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","",
"910","Gi02207","Bacteroides sp A01","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","",
"911","Gc01458","Bacteroides xylanisolvens XB1A","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","39177","FP929033","0","650377911","","Sanger Institute","IHMC-MetaHIT","XB1A, CCUG 53782, DSM 18836",
"912","Gi04112","Bifidobacterium angulatum JCM 7096","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 7096, ATCC 27535, DSM 20098",
"913","Gi02210","Bifidobacterium bifidum JCM 1255","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","279560","AP012323","0","0","","Univ of Tokyo","IHMC-JST","JCM 1255, ATCC 29521",
"914","Gi02209","Bifidobacterium breve JCM 1192","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 1192, ATCC 15700, DSM 20213",
"915","Gi02211","Bifidobacterium catenulatum JCM 1194","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 1194, ATCC 27539, DSM 16992",
"917","Gc01611","Bifidobacterium longum subsp. infantis","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","32051","AP010890","0","649633017","","Univ of Tokyo","IHMC-JST","",
"918","Gc01612","Bifidobacterium longum subsp. longum JCM 1217","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","32047","AP010888","0","649633019","","Univ of Tokyo","IHMC-JST","DSM 20219, ATCC 15707, CCUG 28903, JCM 1217",
"919","Gc01613","Bifidobacterium longum subsp. infantis JCM 1222","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","32049","AP010889","0","651053007","","Univ of Tokyo","IHMC-JST","JCM 1222, ATCC 15697, DSM 20088",
"921","Gi04118","Bifidobacterium sp. HM5","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","",
"922","Gi04119","Bifidobacterium sp. JCM 15439","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 15439",
"923","Gc01443","Butyrivibrio fibrisolvens 16/4","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39147","FP929036","0","650377919","","Sanger Institute","IHMC-MetaHIT","",
"924","Gi04109","butyrate-producing bacterium SM4/1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45955","FP929060","0","2524023221","","Sanger Institute","IHMC-MetaHIT","",
"925","Gc01449","butyrate-producing bacterium SS3/4","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39155","FP929062","0","650377989","","Sanger Institute","IHMC-MetaHIT","",
"926","Gc01482","butyrate-producing bacterium SS3/4","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45957","FP929061","0","650377990","","Sanger Institute","IHMC-MetaHIT","",
"927","Gi02190","Clostridium innocuum JCM 1292","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 1292, ATCC 14501",
"928","Gi02214","Clostridium paraputrificum JCM 1293","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","JCM 1293, ATCC 25780, BCRC 14550",
"929","Gi02213","Clostridium ramosum DSM 1402","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","DSM 1402, JCM 1298, ATCC 25582",
"931","Gc01475","Clostridium cf. saccharolyticum K10","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45855","FP929037","0","650377923","","Sanger Institute","IHMC-MetaHIT","",
"932","Gc01476","Coprococcus catus GD/7","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45861","FP929038","0","650377925","","Sanger Institute","IHMC-MetaHIT","",
"933","Gi04083","Coprococcus comes SL7/1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","2. project has NCBI project id","45907","","0","0","","Sanger Institute","IHMC-MetaHIT","",
"934","Gi04084","Coprococcus sp. ART55/1","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45915","FP929039","0","650377926","","Sanger Institute","IHMC-MetaHIT","",
"936","Gc01460","Enterococcus sp. 7L76","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39181","FP929058","0","650377930","","Sanger Institute","IHMC-MetaHIT","",
"937","Gc00875","Escherichia coli SE11","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","18057","AP009240","5002","643348551","HOMD: tax_574","Univ of Tokyo","IHMC-JST","",
"938","Gc01160","Escherichia coli SE15","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","19053","AP009378","0","646862327","HOMD: tax_574","Univ of Tokyo","IHMC-JST","",
"939","Gc01478","Eubacterium cylindroides T2-87","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45917","FP929041","0","650377935","","Sanger Institute","IHMC-MetaHIT","",
"940","Gi04090","Eubacterium hallii SM6/1","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Sanger Institute","IHMC-MetaHIT","",
"941","Gc01447","Eubacterium rectale DSM 17629","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39159","FP929042","0","650377936","","Sanger Institute","IHMC-MetaHIT","DSM 17629, NCIMB 14373",
"942","Gc01446","Eubacterium rectale","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39161","FP929043","0","650377937","","Sanger Institute","IHMC-MetaHIT","",
"943","Gc01448","Eubacterium siraeum","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39157","FP929044","0","650377938","","Sanger Institute","IHMC-MetaHIT","",
"944","Gc01484","Faecalibacterium prausnitzii L2-6","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45961","FP929045","0","650377941","","Sanger Institute","IHMC-MetaHIT","",
"945","Gc01445","Faecalibacterium prausnitzii","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39151","FP929046","0","650377940","","Sanger Institute","IHMC-MetaHIT","",
"948","Gc00786","Lactobacillus reuteri JCM 1112","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 6: Finished","6. annotation (and sequence) public on NCBI site","19011","AP007281","0","642555135","HOMD: tax_818","Univ of Tokyo","IHMC-JST","DSM 20016, JCM 1112",
"949","Gc01453","Megamonas hypermegale","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39163","FP929048","0","650377958","","Sanger Institute","IHMC-MetaHIT","",
"953","Gi02212","Raoultella ornithinolytica AA097","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","",
"954","Gi04101","Roseburia faecis 11SE37","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Sanger Institute","IHMC-MetaHIT","",
"955","Gi04102","Roseburia faecis CC123","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Sanger Institute","IHMC-MetaHIT","",
"956","Gc01454","Roseburia intestinalis","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39165","FP929049","0","650377964","","Sanger Institute","IHMC-MetaHIT","",
"957","Gc01480","Roseburia intestinalis XB6B4","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45953","FP929050","0","650377965","","Sanger Institute","IHMC-MetaHIT","",
"958","Gi10708","Eubacterium siraeum V10Sc8a","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45919","FP929059","0","650377939","","Sanger Institute","IHMC-MetaHIT","",
"959","Gc01451","Ruminococcus bromii","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39153","FP929051","0","650377966","","Sanger Institute","IHMC-MetaHIT","",
"960","Gi04105","Ruminococcus bromii L7660, ATCC 27255","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Sanger Institute","IHMC-MetaHIT","ATCC 27255",
"961","Gi02217","Ruminococcus gnavus","BACTERIAL","Bacteria","gastrointestinal_tract","In Progress","N/A","0. project has not been submitted to NCBI","0","","0","0","","Univ of Tokyo","IHMC-JST","",
"962","Gc01455","Ruminococcus obeum","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39167","FP929054","0","650377967","","Sanger Institute","IHMC-MetaHIT","",
"963","Gc01459","Ruminococcus sp. 18P13","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39179","FP929052","0","650377969","","Sanger Institute","IHMC-MetaHIT","",
"964","Gc01444","Ruminococcus sp.","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39149","FP929053","0","650377968","","Sanger Institute","IHMC-MetaHIT","",
"965","Gc01456","Ruminococcus torques","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39169","FP929055","0","650377970","","Sanger Institute","IHMC-MetaHIT","",
"967","Gi08309","Alistipes shahii WAL 8301","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","45913","FP929032","0","650377904","","Sanger Institute","IHMC-MetaHIT","ATCC BAA-1179, DSM 19121",
"968","Gi04343","Gordonibacter pamelaeae 7-10-1-b","BACTERIAL","Bacteria","gastrointestinal_tract","Complete","Level 2: High-Quality Draft","6. annotation (and sequence) public on NCBI site","39175","FP929047","0","650377943","","Sanger Institute","IHMC-MetaHIT","DSM 19378, CCUG 55131",
